Date,Open,High,Low,Close,Volume,Adj Close
2012-05-17,43.29,43.82,42.52,43.19,232300,41.07
2012-05-16,44.00,44.39,43.16,43.44,252700,41.31
2012-05-15,46.70,46.90,44.37,44.73,173100,42.54
2012-05-14,46.65,46.76,45.80,46.50,187900,44.22
2012-05-11,47.95,47.99,46.10,46.85,223000,44.56
2012-05-10,46.01,47.97,46.01,47.74,266000,45.39
2012-05-09,46.55,47.03,45.27,46.00,345900,43.74
2012-05-08,47.40,48.49,46.61,47.03,221500,44.72
2012-05-07,45.25,47.51,45.25,47.51,204200,45.17
2012-05-04,46.65,47.44,46.08,46.47,173200,44.19
2012-05-03,46.01,47.08,45.80,46.41,346700,44.13
2012-05-02,46.97,47.09,45.06,46.06,252500,43.80
2012-05-01,46.40,46.40,46.40,46.40,000,44.12
2012-04-30,47.23,47.44,46.10,46.40,328500,44.12
2012-04-27,43.89,47.20,43.30,46.93,261100,44.63
2012-04-26,46.78,47.15,45.44,46.08,169500,43.82
2012-04-25,46.35,47.73,46.35,46.99,276500,44.69
2012-04-24,45.35,46.74,45.24,46.67,298400,44.38
2012-04-23,45.50,45.50,44.01,44.82,336800,42.62
2012-04-20,44.40,46.03,44.06,45.83,391100,43.58
2012-04-19,46.28,46.56,44.62,44.85,295200,42.64
2012-04-18,48.83,48.83,46.10,46.18,399500,43.91
2012-04-17,47.17,48.96,47.01,48.96,286600,46.55
2012-04-16,47.06,47.94,46.80,47.06,192000,44.75
2012-04-13,48.40,48.62,47.33,47.51,351900,45.17
2012-04-12,49.15,49.32,47.61,48.60,457500,46.22
2012-04-11,47.50,49.42,47.49,49.24,372100,46.83
2012-04-10,48.00,49.01,47.54,47.57,349100,45.24
2012-04-09,48.65,48.65,48.65,48.65,000,46.27
2012-04-06,48.65,48.65,48.65,48.65,000,46.27
2012-04-05,48.78,49.12,47.68,48.65,252800,46.27
2012-04-04,50.78,50.78,48.78,48.92,332500,46.52
2012-04-03,51.85,52.12,50.81,50.94,179500,48.44
2012-04-02,52.74,52.76,51.08,52.08,303900,49.52
2012-03-30,51.99,53.56,51.66,52.36,393200,49.79
2012-03-29,51.73,52.26,50.80,51.87,377100,49.32
2012-03-28,53.20,53.91,51.82,51.93,209800,49.38
2012-03-27,53.95,54.62,53.19,53.30,368900,50.68
2012-03-26,55.44,55.44,54.00,54.27,255000,51.61
2012-03-23,55.50,56.03,55.00,55.37,215600,52.65
2012-03-22,56.64,56.64,55.24,55.58,197200,52.85
2012-03-21,57.37,57.37,56.13,56.64,130300,53.86
2012-03-20,57.50,57.50,56.41,57.09,134000,54.29
2012-03-19,56.89,57.49,56.12,57.49,142900,54.67
2012-03-16,56.41,57.08,56.19,56.59,310300,53.81
2012-03-15,56.63,57.00,55.55,56.44,362600,53.67
2012-03-14,58.10,58.44,56.30,56.83,192300,54.04
2012-03-13,57.22,58.15,56.35,58.10,167600,55.25
2012-03-12,57.29,58.00,56.26,56.64,316400,53.86
2012-03-09,56.74,56.90,55.57,56.65,266000,53.87
2012-03-08,56.60,56.73,56.14,56.59,190400,53.81
2012-03-07,57.05,57.40,55.99,56.61,377200,53.83
2012-03-06,57.90,58.33,57.24,57.24,319300,54.43
2012-03-05,59.08,59.09,57.50,58.44,264100,55.57
2012-03-02,59.03,59.50,58.42,59.29,305000,56.38
2012-03-01,58.94,59.41,58.68,59.05,292100,56.15
2012-02-29,59.18,59.39,58.52,59.05,391500,56.15
2012-02-28,60.26,60.66,58.80,59.29,278200,56.38
2012-02-27,59.56,60.40,58.72,60.35,315700,57.39
2012-02-24,60.79,60.79,59.03,59.65,282500,56.72
2012-02-23,61.70,62.26,59.81,60.32,261100,57.36
2012-02-22,61.59,61.95,61.31,61.53,144200,58.51
2012-02-21,61.81,62.25,61.00,61.78,340200,58.75
2012-02-20,61.81,62.31,61.58,61.94,226500,58.90
2012-02-17,61.59,62.22,60.96,61.79,377500,58.76
2012-02-16,61.80,61.99,61.13,61.29,218500,58.28
2012-02-15,63.10,63.14,61.90,62.02,286000,58.98
2012-02-14,62.71,63.40,62.37,62.58,200100,59.51
2012-02-13,63.42,63.45,62.36,62.65,232500,59.58
2012-02-10,62.83,63.60,62.39,62.90,201800,59.81
2012-02-09,63.30,63.79,62.65,63.00,378700,59.91
2012-02-08,64.00,64.30,63.16,63.37,240000,60.26
2012-02-07,64.11,64.11,62.90,63.96,233200,60.82
2012-02-06,63.49,64.30,62.81,64.15,341400,61.00
2012-02-03,62.90,63.34,62.13,63.34,364600,60.23
2012-02-02,63.80,64.40,62.85,63.12,283600,60.02
2012-02-01,61.45,64.21,61.21,63.88,623000,60.75
2012-01-31,60.83,61.48,60.80,61.36,183900,58.35
2012-01-30,60.93,61.70,60.58,60.59,227100,57.62
2012-01-27,61.01,61.85,60.90,61.35,229700,58.34
2012-01-26,61.30,62.39,60.86,61.04,289300,58.04
2012-01-25,62.08,62.35,60.45,61.05,277600,58.05
2012-01-24,60.21,61.75,60.03,61.63,183100,58.61
2012-01-23,61.00,61.37,60.00,60.38,404200,57.42
2012-01-20,61.90,61.90,60.82,61.03,598500,58.04
2012-01-19,61.00,62.89,60.89,62.89,344500,59.03
2012-01-18,62.40,62.78,60.80,60.88,358000,57.15
